INFO 2025-02-19 01:35:40,060 autoreload Watching for file changes with StatReloader
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 169, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 95, in fetch_latest_alert
    print(dict((alert["alerts"])))
ValueError: dictionary update sequence element #0 has length 1; 2 is required
ERROR 2025-03-25 10:58:04,980 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:01:07,131 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 169, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 95, in fetch_latest_alert
    print(((alert["alerts"])))
TypeError: string indices must be integers
ERROR 2025-03-25 11:01:07,137 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:01:23,066 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 169, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 95, in fetch_latest_alert
    print(((alert["alerts"])))
TypeError: string indices must be integers
ERROR 2025-03-25 11:01:23,077 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:01:37,386 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 168, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 119, in fetch_latest_alert
    print("✅ Parsed Useful Data:", json.dumps(alert, indent=2))
NameError: name 'alert' is not defined
ERROR 2025-03-25 11:01:37,390 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:02:02,679 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 168, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 119, in fetch_latest_alert
    print("✅ Parsed Useful Data:", json.dumps(alert, indent=2))
NameError: name 'alert' is not defined
ERROR 2025-03-25 11:02:02,688 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:02:23,127 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 168, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 119, in fetch_latest_alert
    print("✅ Parsed Useful Data:", json.dumps(alert, indent=2))
NameError: name 'alert' is not defined
ERROR 2025-03-25 11:02:23,141 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:02:29,495 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 168, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 119, in fetch_latest_alert
    print("✅ Parsed Useful Data:", json.dumps(alert, indent=2))
NameError: name 'alert' is not defined
ERROR 2025-03-25 11:02:29,498 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:03:23,002 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 167, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 118, in fetch_latest_alert
    print("✅ Parsed Useful Data:", json.dumps(alert, indent=2))
NameError: name 'alert' is not defined
ERROR 2025-03-25 11:03:23,009 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:03:33,659 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 167, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 118, in fetch_latest_alert
    print("✅ Parsed Useful Data:", json.dumps(alert, indent=2))
NameError: name 'alert' is not defined
ERROR 2025-03-25 11:03:33,677 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:04:16,548 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 167, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 118, in fetch_latest_alert
    print("✅ Parsed Useful Data:", json.dumps(alert, indent=2))
NameError: name 'alert' is not defined
ERROR 2025-03-25 11:04:16,570 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:04:21,013 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 167, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 118, in fetch_latest_alert
    print("✅ Parsed Useful Data:", json.dumps(alert, indent=2))
NameError: name 'alert' is not defined
ERROR 2025-03-25 11:04:21,016 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:05:25,180 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 168, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 93, in fetch_latest_alert
    for alrts in latest_alert_entry[0]['alerts']:
TypeError: string indices must be integers
ERROR 2025-03-25 11:05:25,184 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:05:34,054 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 169, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 93, in fetch_latest_alert
    for alrts in latest_alert_entry[0]['alerts']:
TypeError: string indices must be integers
ERROR 2025-03-25 11:05:34,058 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:05:51,213 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 169, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 120, in fetch_latest_alert
    print("✅ Parsed Useful Data:", json.dumps(alert, indent=2))
NameError: name 'alert' is not defined
ERROR 2025-03-25 11:05:51,219 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:06:01,286 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 169, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 120, in fetch_latest_alert
    print("✅ Parsed Useful Data:", json.dumps(alert, indent=2))
NameError: name 'alert' is not defined
ERROR 2025-03-25 11:06:01,291 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:06:06,172 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 169, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 120, in fetch_latest_alert
    print("✅ Parsed Useful Data:", json.dumps(alert, indent=2))
NameError: name 'alert' is not defined
ERROR 2025-03-25 11:06:06,176 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:07:04,098 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 169, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 94, in fetch_latest_alert
    print(alrts['alerts'])
TypeError: string indices must be integers
ERROR 2025-03-25 11:07:04,101 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:07:51,094 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 169, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 94, in fetch_latest_alert
    print(alrts['receiver'])
TypeError: string indices must be integers
ERROR 2025-03-25 11:07:51,098 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:07:55,106 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 169, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 94, in fetch_latest_alert
    print(alrts['receiver'])
TypeError: string indices must be integers
ERROR 2025-03-25 11:07:55,109 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:08:31,539 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 169, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 93, in fetch_latest_alert
    alert = latest_alert_entry.get("content")
AttributeError: 'list' object has no attribute 'get'
ERROR 2025-03-25 11:08:31,543 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:15:37,388 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 169, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 93, in fetch_latest_alert
    for alert in data['alerts']['logs']:
KeyError: 'logs'
ERROR 2025-03-25 11:15:37,393 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:15:42,295 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 169, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 93, in fetch_latest_alert
    for alert in data['alerts']['logs']:
KeyError: 'logs'
ERROR 2025-03-25 11:15:42,300 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:16:27,573 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 169, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 94, in fetch_latest_alert
    print(alert['logs'])
TypeError: string indices must be integers
ERROR 2025-03-25 11:16:27,580 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:16:55,221 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 169, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 94, in fetch_latest_alert
    print(alert['logs'])
TypeError: string indices must be integers
ERROR 2025-03-25 11:16:55,226 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:17:31,265 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 169, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 94, in fetch_latest_alert
    print(alert['logs'])
TypeError: string indices must be integers
ERROR 2025-03-25 11:17:31,270 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:20:57,528 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 169, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 93, in fetch_latest_alert
    for alert in data['alerts']['included']['documents']:
TypeError: list indices must be integers or slices, not str
ERROR 2025-03-25 11:20:57,532 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:21:52,386 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 169, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 93, in fetch_latest_alert
    for alert in data['alerts']['included']['metadatas']:
TypeError: list indices must be integers or slices, not str
ERROR 2025-03-25 11:21:52,391 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:23:36,135 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 169, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 94, in fetch_latest_alert
    print((alert['commonAnnotations_summary']))
TypeError: list indices must be integers or slices, not str
ERROR 2025-03-25 11:23:36,142 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:23:41,880 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 169, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 94, in fetch_latest_alert
    print((alert['commonAnnotations_summary']))
TypeError: list indices must be integers or slices, not str
ERROR 2025-03-25 11:23:41,880 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:27:36,295 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 170, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 95, in fetch_latest_alert
    print(alert['commonAnnotations_description'])
TypeError: list indices must be integers or slices, not str
ERROR 2025-03-25 11:27:36,298 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:27:56,392 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 170, in alerts_view
    latest_alert = fetch_latest_alert()
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 95, in fetch_latest_alert
    print(alert['commonAnnotations_description'])
TypeError: list indices must be integers or slices, not str
ERROR 2025-03-25 11:27:56,401 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:48:02,857 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/template/base.py", line 505, in parse
    compile_func = self.tags[command]
KeyError: 'endfor'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 171, in alerts_view
    return render(request, "alerts.html", {"alert": latest_alert})
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/template/loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/template/loader.py", line 15, in get_template
    return engine.get_template(template_name)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/template/backends/django.py", line 33, in get_template
    return Template(self.engine.get_template(template_name), self)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/template/engine.py", line 175, in get_template
    template, origin = self.find_template(template_name)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/template/engine.py", line 157, in find_template
    template = loader.get_template(name, skip=skip)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/template/loaders/cached.py", line 57, in get_template
    template = super().get_template(template_name, skip)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/template/loaders/base.py", line 28, in get_template
    return Template(
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/template/base.py", line 154, in __init__
    self.nodelist = self.compile_nodelist()
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/template/base.py", line 200, in compile_nodelist
    return parser.parse()
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/template/base.py", line 513, in parse
    raise self.error(token, e)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/template/base.py", line 511, in parse
    compiled_result = compile_func(self, token)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/template/defaulttags.py", line 953, in do_if
    nodelist = parser.parse(("elif", "else", "endif"))
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/template/base.py", line 507, in parse
    self.invalid_block_tag(token, command, parse_until)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/template/base.py", line 558, in invalid_block_tag
    raise self.error(
django.template.exceptions.TemplateSyntaxError: Invalid block tag on line 20: 'endfor', expected 'elif', 'else' or 'endif'. Did you forget to register or load this tag?
ERROR 2025-03-25 11:48:02,872 basehttp "GET /alerts/ HTTP/1.1" 500 122
ERROR 2025-03-25 11:48:12,874 log Internal Server Error: /alerts/
Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/template/base.py", line 505, in parse
    compile_func = self.tags[command]
KeyError: 'endfor'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/mohitsaluja/github/blog/techblog/techblog/views.py", line 171, in alerts_view
    return render(request, "alerts.html", {"alert": latest_alert})
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/template/loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/template/loader.py", line 15, in get_template
    return engine.get_template(template_name)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/template/backends/django.py", line 33, in get_template
    return Template(self.engine.get_template(template_name), self)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/template/engine.py", line 175, in get_template
    template, origin = self.find_template(template_name)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/template/engine.py", line 157, in find_template
    template = loader.get_template(name, skip=skip)
  File "/Users/mohitsaluja/django/lib/python3.9/site-packages/django/template/loaders/cached.py", line 57, in get_template
    template = super().get_template(template_name, skip)
